trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier
11301,883,294,38,31,4/30/2024 23:12,4/30/2024 23:23,4/30/2024 23:59,completed,43.86,36,57.95,1.48,85.77,card,23,Tuesday,2024-04,2024,FALSE,11,1.955540356,Low Surge
11302,883,12,19,14,3/24/2023 4:34,3/24/2023 4:36,3/24/2023 5:35,completed,19.33,59,35.56,1,35.56,card,4,Friday,2023-03,2023,FALSE,2,1.839627522,No Surge
11304,883,345,3,1,6/27/2023 18:08,6/27/2023 18:17,6/27/2023 19:22,completed,20.45,65,38,2.49,94.62,card,18,Tuesday,2023-06,2023,FALSE,9,4.626894866,High Surge
11306,883,136,6,9,8/16/2022 6:03,8/16/2022 6:10,8/16/2022 6:17,completed,5.35,7,9.79,1.29,12.63,wallet,6,Tuesday,2022-08,2022,FALSE,7,2.360747664,Low Surge
11307,883,96,32,39,2/11/2024 14:08,2/11/2024 14:14,2/11/2024 14:30,completed,9.26,16,15.89,1.48,23.52,card,14,Sunday,2024-02,2024,TRUE,6,2.539956803,Low Surge
11308,883,255,1,3,1/26/2024 10:46,1/26/2024 10:55,1/26/2024 11:33,completed,22.88,38,35.27,1,35.27,card,10,Friday,2024-01,2024,FALSE,9,1.541520979,No Surge
11309,883,375,19,17,1/1/2023 13:40,1/1/2023 13:46,1/1/2023 13:51,completed,1.93,5,5.62,1,5.62,wallet,13,Sunday,2023-01,2023,TRUE,6,2.911917098,No Surge
11310,883,353,25,30,1/7/2024 7:17,1/7/2024 7:29,1/7/2024 8:33,completed,50,64,70.3,1,70.3,wallet,7,Sunday,2024-01,2024,TRUE,12,1.406,No Surge
11311,883,112,19,13,4/25/2023 13:53,4/25/2023 14:03,4/25/2023 14:07,completed,4.53,4,8.28,1,8.28,card,13,Tuesday,2023-04,2023,FALSE,10,1.82781457,No Surge
11313,883,163,38,35,4/29/2024 11:49,4/29/2024 11:52,4/29/2024 13:19,completed,31.45,87,54.5,1,54.5,cash,11,Monday,2024-04,2024,FALSE,3,1.73290938,No Surge
11314,883,332,13,18,1/18/2023 21:20,1/18/2023 21:24,1/18/2023 22:01,completed,20.94,37,32.93,1,32.93,wallet,21,Wednesday,2023-01,2023,FALSE,4,1.572588348,No Surge
11315,883,134,22,29,4/2/2024 3:18,4/2/2024 3:22,4/2/2024 3:51,completed,25.11,29,35.92,1,35.92,wallet,3,Tuesday,2024-04,2024,FALSE,4,1.430505775,No Surge
11317,883,116,9,4,4/25/2022 8:01,4/25/2022 8:06,4/25/2022 8:20,completed,9.48,14,15.73,1.5,23.59,card,8,Monday,2022-04,2022,FALSE,5,2.488396624,Low Surge
11319,883,254,13,12,6/12/2023 13:17,6/12/2023 13:24,6/12/2023 13:37,completed,6.06,13,11.77,1,11.77,cash,13,Monday,2023-06,2023,FALSE,7,1.942244224,No Surge
11320,883,320,35,32,1/5/2023 21:13,1/5/2023 21:17,1/5/2023 21:25,completed,3.71,8,8.18,1.39,11.37,wallet,21,Thursday,2023-01,2023,FALSE,4,3.064690027,Low Surge
11321,883,375,17,15,9/6/2022 9:36,9/6/2022 9:39,9/6/2022 9:55,completed,6.98,16,13.38,1,13.38,wallet,9,Tuesday,2022-09,2022,FALSE,3,1.916905444,No Surge
11322,883,159,7,10,6/23/2023 4:54,6/23/2023 5:00,6/23/2023 5:47,completed,17.26,47,30.89,1,30.89,wallet,4,Friday,2023-06,2023,FALSE,6,1.789687138,No Surge
11324,883,113,39,40,2/17/2024 8:47,2/17/2024 8:50,2/17/2024 9:29,completed,25.05,39,37.86,1,37.86,card,8,Saturday,2024-02,2024,TRUE,3,1.511377246,No Surge
11325,883,181,4,9,8/30/2023 20:16,8/30/2023 20:26,8/30/2023 20:59,completed,13.33,33,23.76,1,23.76,card,20,Wednesday,2023-08,2023,FALSE,10,1.782445611,No Surge
11326,883,227,7,1,9/28/2023 5:13,9/28/2023 5:21,9/28/2023 5:29,completed,3.28,8,7.71,1,7.71,wallet,5,Thursday,2023-09,2023,FALSE,8,2.350609756,No Surge
11328,883,312,9,2,8/6/2022 7:38,8/6/2022 7:50,8/6/2022 8:51,completed,26.09,61,43.4,1,43.4,card,7,Saturday,2022-08,2022,TRUE,12,1.663472595,No Surge
11329,883,282,12,16,3/29/2023 9:49,3/29/2023 9:55,3/29/2023 9:58,completed,1.74,3,5.01,1,5.01,card,9,Wednesday,2023-03,2023,FALSE,6,2.879310345,No Surge
11331,883,42,26,27,1/28/2022 8:52,1/28/2022 8:58,1/28/2022 9:18,completed,16.3,20,24.43,2.41,58.88,wallet,8,Friday,2022-01,2022,FALSE,6,3.612269939,High Surge
11332,883,371,5,4,12/11/2022 14:12,12/11/2022 14:24,12/11/2022 15:02,completed,13.69,38,25.16,1,25.16,wallet,14,Sunday,2022-12,2022,TRUE,12,1.837837838,No Surge
11335,883,385,4,5,8/4/2023 19:32,8/4/2023 19:37,8/4/2023 20:00,completed,19.24,23,28.26,2.14,60.48,card,19,Friday,2023-08,2023,FALSE,5,3.143451143,High Surge
11336,883,247,14,18,3/22/2022 15:19,3/22/2022 15:25,3/22/2022 15:54,completed,21.76,29,32.24,1,32.24,card,15,Tuesday,2022-03,2022,FALSE,6,1.481617647,No Surge
11337,883,184,4,2,10/30/2022 13:02,10/30/2022 13:13,10/30/2022 14:04,completed,21.82,51,36.7,1,36.7,card,13,Sunday,2022-10,2022,TRUE,11,1.681943171,No Surge
11338,883,104,29,22,1/7/2023 20:01,1/7/2023 20:06,1/7/2023 21:00,completed,23.91,54,39.6,1.34,53.06,card,20,Saturday,2023-01,2023,TRUE,5,2.219155165,Low Surge
11339,883,166,10,3,4/10/2023 4:20,4/10/2023 4:32,4/10/2023 5:20,completed,21.11,48,35.32,1,35.32,wallet,4,Monday,2023-04,2023,FALSE,12,1.673140692,No Surge
11341,883,337,38,34,4/22/2023 12:28,4/22/2023 12:39,4/22/2023 13:08,completed,22.44,29,32.98,1,32.98,cash,12,Saturday,2023-04,2023,TRUE,11,1.46969697,No Surge
11342,883,348,6,8,8/2/2023 20:35,8/2/2023 20:38,8/2/2023 20:41,completed,0.71,3,3.88,1.13,4.38,card,20,Wednesday,2023-08,2023,FALSE,3,6.169014085,Low Surge
11343,883,266,25,22,2/27/2023 4:32,2/27/2023 4:38,2/27/2023 5:00,completed,14.66,22,23.03,1,23.03,cash,4,Monday,2023-02,2023,FALSE,6,1.570941337,No Surge
11346,883,234,30,25,3/17/2024 23:09,3/17/2024 23:11,3/18/2024 0:37,completed,48.69,86,73.26,1,73.26,card,23,Sunday,2024-03,2024,TRUE,2,1.504621072,No Surge
11347,883,50,24,28,11/5/2023 3:57,11/5/2023 4:07,11/5/2023 5:06,completed,22.25,59,38.78,1,38.78,wallet,3,Sunday,2023-11,2023,TRUE,10,1.742921348,No Surge
11348,883,276,11,14,10/4/2022 5:01,10/4/2022 5:09,10/4/2022 5:58,completed,32.11,49,47.62,1,47.62,cash,5,Tuesday,2022-10,2022,FALSE,8,1.483027094,No Surge
11350,883,392,3,10,1/11/2024 15:39,1/11/2024 15:42,1/11/2024 16:40,completed,19.02,58,35.02,1,35.02,card,15,Thursday,2024-01,2024,FALSE,3,1.841219769,No Surge
11351,884,197,16,11,8/23/2023 19:57,8/23/2023 20:03,8/23/2023 20:45,completed,35.92,42,50.41,2.92,147.2,cash,19,Wednesday,2023-08,2023,FALSE,6,4.097995546,High Surge
11352,884,168,5,7,11/26/2023 3:13,11/26/2023 3:19,11/26/2023 3:31,completed,13.57,12,19.83,1.26,24.99,card,3,Sunday,2023-11,2023,TRUE,6,1.84156227,Low Surge
11353,884,208,20,19,2/2/2022 21:52,2/2/2022 22:01,2/2/2022 22:08,completed,6.99,7,11.59,1,11.59,card,21,Wednesday,2022-02,2022,FALSE,9,1.658082976,No Surge
11354,884,301,40,32,7/9/2023 3:14,7/9/2023 3:18,7/9/2023 3:54,completed,30.76,36,43.54,1,43.54,card,3,Sunday,2023-07,2023,TRUE,4,1.415474642,No Surge
11355,884,24,39,33,5/16/2022 16:11,5/16/2022 16:18,5/16/2022 16:26,completed,3.04,8,7.44,1,7.44,cash,16,Monday,2022-05,2022,FALSE,7,2.447368421,No Surge
11356,884,29,14,18,8/29/2022 11:57,8/29/2022 12:07,8/29/2022 12:41,completed,20.11,34,31.42,1,31.42,card,11,Monday,2022-08,2022,FALSE,10,1.562406763,No Surge
11357,884,311,8,9,6/14/2024 7:51,6/14/2024 8:00,6/14/2024 8:08,completed,4.1,8,8.61,2.18,18.77,cash,7,Friday,2024-06,2024,FALSE,9,4.57804878,High Surge
11359,885,85,22,28,10/25/2023 1:27,10/25/2023 1:31,10/25/2023 2:00,completed,9.51,29,18.76,1,18.76,card,1,Wednesday,2023-10,2023,FALSE,4,1.972660358,No Surge
11360,885,229,10,9,4/17/2024 22:46,4/17/2024 22:52,4/17/2024 23:15,completed,14.57,23,23.13,1,23.13,wallet,22,Wednesday,2024-04,2024,FALSE,6,1.587508579,No Surge
11361,885,168,6,7,1/19/2022 2:10,1/19/2022 2:13,1/19/2022 2:16,completed,2.92,3,6.31,1,6.31,cash,2,Wednesday,2022-01,2022,FALSE,3,2.160958904,No Surge
11362,886,193,9,10,1/24/2022 0:32,1/24/2022 0:41,1/24/2022 1:14,completed,11.33,33,21.56,1,21.56,wallet,0,Monday,2022-01,2022,FALSE,9,1.902912621,No Surge
11363,886,48,34,40,4/26/2022 8:01,4/26/2022 8:13,4/26/2022 8:54,completed,27.43,41,40.87,1.85,75.61,wallet,8,Tuesday,2022-04,2022,FALSE,12,2.756471017,High Surge
11364,886,288,34,36,8/28/2022 23:11,8/28/2022 23:19,8/28/2022 23:54,completed,11.18,35,21.8,1,21.8,card,23,Sunday,2022-08,2022,TRUE,8,1.949910555,No Surge
11365,886,172,40,34,6/23/2022 8:19,6/23/2022 8:24,6/23/2022 9:27,completed,23.04,63,40.44,1.9,76.84,wallet,8,Thursday,2022-06,2022,FALSE,5,3.335069444,High Surge
11366,886,246,11,15,1/4/2023 1:32,1/4/2023 1:43,1/4/2023 2:16,completed,28.8,33,40.78,1,40.78,card,1,Wednesday,2023-01,2023,FALSE,11,1.415972222,No Surge
11367,886,247,15,19,7/19/2023 14:40,7/19/2023 14:51,7/19/2023 14:55,completed,3.25,4,6.88,1.31,9.01,cash,14,Wednesday,2023-07,2023,FALSE,11,2.772307692,Low Surge
11368,886,252,9,5,1/20/2024 4:47,1/20/2024 4:51,1/20/2024 4:54,completed,4.65,3,8.22,1,8.22,wallet,4,Saturday,2024-01,2024,TRUE,4,1.767741935,No Surge
11369,886,39,9,7,5/28/2023 5:22,5/28/2023 5:32,5/28/2023 5:46,completed,7.14,14,13.15,1,13.15,wallet,5,Sunday,2023-05,2023,TRUE,10,1.841736695,No Surge
11370,886,327,4,3,6/14/2023 18:59,6/14/2023 19:07,6/14/2023 19:53,completed,23.34,46,37.37,2.19,81.84,card,18,Wednesday,2023-06,2023,FALSE,8,3.506426735,High Surge
11371,886,206,26,25,1/29/2023 3:02,1/29/2023 3:10,1/29/2023 3:42,completed,27.16,32,38.78,1,38.78,cash,3,Sunday,2023-01,2023,TRUE,8,1.427835052,No Surge
11374,886,55,34,32,1/20/2024 15:53,1/20/2024 15:56,1/20/2024 16:03,completed,5.25,7,9.68,1,9.68,wallet,15,Saturday,2024-01,2024,TRUE,3,1.843809524,No Surge
11375,886,6,39,37,2/1/2022 18:05,2/1/2022 18:10,2/1/2022 18:56,completed,20.73,46,34.5,2.21,76.25,wallet,18,Tuesday,2022-02,2022,FALSE,5,3.678244091,High Surge
11376,886,327,9,1,7/11/2022 6:04,7/11/2022 6:16,7/11/2022 6:22,completed,2.72,6,6.69,1,6.69,cash,6,Monday,2022-07,2022,FALSE,12,2.459558824,No Surge
11377,886,36,2,5,11/15/2023 19:55,11/15/2023 20:01,11/15/2023 20:49,completed,25.18,48,39.8,2.5,99.5,wallet,19,Wednesday,2023-11,2023,FALSE,6,3.951548848,High Surge
11378,886,10,40,32,1/5/2023 19:43,1/5/2023 19:55,1/5/2023 20:59,completed,34.1,64,52.81,2.44,128.86,wallet,19,Thursday,2023-01,2023,FALSE,12,3.77888563,High Surge
11379,886,227,2,4,10/12/2023 20:33,10/12/2023 20:44,10/12/2023 21:39,completed,26.48,55,42.63,1,42.63,cash,20,Thursday,2023-10,2023,FALSE,11,1.60989426,No Surge
11380,886,126,17,11,3/13/2023 13:32,3/13/2023 13:35,3/13/2023 14:06,completed,24.86,31,36.05,1,36.05,cash,13,Monday,2023-03,2023,FALSE,3,1.450120676,No Surge
11381,886,203,28,23,9/8/2023 17:16,9/8/2023 17:28,9/8/2023 17:38,completed,6.09,10,11.2,2.98,33.38,wallet,17,Friday,2023-09,2023,FALSE,12,5.481116585,High Surge
11382,886,153,28,23,3/26/2023 12:17,3/26/2023 12:26,3/26/2023 12:34,completed,5.96,8,10.66,1,10.66,wallet,12,Sunday,2023-03,2023,TRUE,9,1.788590604,No Surge
11384,887,112,17,11,8/2/2023 2:38,8/2/2023 2:47,8/2/2023 3:25,completed,28.77,38,41.75,1,41.75,card,2,Wednesday,2023-08,2023,FALSE,9,1.451164407,No Surge
11385,887,33,27,23,11/1/2023 10:35,11/1/2023 10:45,11/1/2023 11:21,completed,28.01,36,40.51,1,40.51,wallet,10,Wednesday,2023-11,2023,FALSE,10,1.44626919,No Surge
11387,887,371,5,9,10/7/2023 23:36,10/7/2023 23:44,10/7/2023 23:52,completed,3.01,8,7.41,2.47,18.3,cash,23,Saturday,2023-10,2023,TRUE,8,6.079734219,High Surge
11388,887,272,4,1,4/11/2023 13:33,4/11/2023 13:36,4/11/2023 13:51,completed,10.38,15,16.92,1,16.92,cash,13,Tuesday,2023-04,2023,FALSE,3,1.630057803,No Surge
11389,887,220,3,10,2/17/2024 18:45,2/17/2024 18:56,2/17/2024 19:56,completed,23.94,60,40.83,1,40.83,wallet,18,Saturday,2024-02,2024,TRUE,11,1.705513784,No Surge
11390,887,49,32,31,11/19/2023 18:33,11/19/2023 18:41,11/19/2023 19:19,completed,30.11,38,43.22,1,43.22,card,18,Sunday,2023-11,2023,TRUE,8,1.43540352,No Surge
11392,887,321,2,10,8/13/2023 21:33,8/13/2023 21:43,8/13/2023 22:12,completed,23.82,29,34.5,1,34.5,wallet,21,Sunday,2023-08,2023,TRUE,10,1.44836272,No Surge
11393,887,206,30,24,10/22/2023 17:27,10/22/2023 17:35,10/22/2023 18:01,completed,17.88,26,27.37,1,27.37,wallet,17,Sunday,2023-10,2023,TRUE,8,1.530760626,No Surge
11395,887,246,20,19,1/15/2022 4:32,1/15/2022 4:44,1/15/2022 5:03,completed,9.22,19,16.44,1,16.44,card,4,Saturday,2022-01,2022,TRUE,12,1.78308026,No Surge
11396,887,42,23,24,9/30/2023 8:22,9/30/2023 8:27,9/30/2023 9:29,completed,26.42,62,43.96,1,43.96,cash,8,Saturday,2023-09,2023,TRUE,5,1.663890992,No Surge
11397,887,251,25,30,6/30/2022 11:44,6/30/2022 11:49,6/30/2022 13:16,completed,40.58,87,64.54,1,64.54,cash,11,Thursday,2022-06,2022,FALSE,5,1.59043864,No Surge
11398,887,31,40,36,4/27/2024 21:07,4/27/2024 21:15,4/27/2024 21:57,completed,33.72,42,47.99,1.39,66.71,cash,21,Saturday,2024-04,2024,TRUE,8,1.978351127,Low Surge
11399,887,43,9,4,8/13/2022 18:20,8/13/2022 18:32,8/13/2022 18:52,completed,10.26,20,17.79,1.41,25.08,card,18,Saturday,2022-08,2022,TRUE,12,2.444444444,Low Surge
11400,887,115,28,23,12/2/2023 20:55,12/2/2023 21:03,12/2/2023 21:16,completed,6.19,13,11.91,1,11.91,wallet,20,Saturday,2023-12,2023,TRUE,8,1.924071082,No Surge
11402,888,214,21,22,9/4/2023 14:56,9/4/2023 15:06,9/4/2023 15:55,completed,23.01,49,37.61,1,37.61,cash,14,Monday,2023-09,2023,FALSE,10,1.634506736,No Surge
11403,888,303,26,23,5/30/2024 19:08,5/30/2024 19:15,5/30/2024 20:12,completed,36.21,57,53.73,2.9,155.82,cash,19,Thursday,2024-05,2024,FALSE,7,4.303231152,High Surge
11404,888,331,34,38,8/11/2022 16:49,8/11/2022 16:55,8/11/2022 17:57,completed,26.79,62,44.37,1,44.37,card,16,Thursday,2022-08,2022,FALSE,6,1.656215006,No Surge
11405,888,209,6,4,11/30/2023 8:43,11/30/2023 8:55,11/30/2023 9:15,completed,7.12,20,14.33,2.64,37.83,cash,8,Thursday,2023-11,2023,FALSE,12,5.313202247,High Surge
11406,888,272,3,4,4/21/2023 23:58,4/22/2023 0:02,4/22/2023 0:55,completed,23.42,53,38.86,2.14,83.16,card,23,Friday,2023-04,2023,FALSE,4,3.550811272,High Surge
11407,888,354,29,23,9/9/2023 7:51,9/9/2023 7:58,9/9/2023 8:34,completed,23.15,36,35.16,1,35.16,card,7,Saturday,2023-09,2023,TRUE,7,1.518790497,No Surge
11408,888,31,34,32,1/20/2024 21:03,1/20/2024 21:14,1/20/2024 21:22,completed,5.46,8,10.11,1,10.11,wallet,21,Saturday,2024-01,2024,TRUE,11,1.851648352,No Surge
11410,888,49,38,35,7/8/2023 22:55,7/8/2023 23:07,7/8/2023 23:47,completed,28.5,40,41.85,2.19,91.65,card,22,Saturday,2023-07,2023,TRUE,12,3.215789474,High Surge
11411,888,191,38,40,5/12/2024 13:32,5/12/2024 13:44,5/12/2024 14:14,completed,18.35,30,28.69,1,28.69,card,13,Sunday,2024-05,2024,TRUE,12,1.563487738,No Surge
11412,888,354,30,23,8/30/2023 7:37,8/30/2023 7:41,8/30/2023 8:41,completed,40.04,60,58.54,2.54,148.69,wallet,7,Wednesday,2023-08,2023,FALSE,4,3.713536464,High Surge
11413,888,269,16,12,1/15/2023 23:21,1/15/2023 23:30,1/15/2023 23:37,completed,2.69,7,6.86,1,6.86,cash,23,Sunday,2023-01,2023,TRUE,9,2.550185874,No Surge
11414,888,306,36,31,9/29/2022 12:22,9/29/2022 12:28,9/29/2022 13:13,completed,22.61,45,36.37,1,36.37,card,12,Thursday,2022-09,2022,FALSE,6,1.608580274,No Surge
11415,888,219,11,13,10/6/2023 18:40,10/6/2023 18:42,10/6/2023 19:07,completed,27.55,25,37.81,2.05,77.51,card,18,Friday,2023-10,2023,FALSE,2,2.813430127,High Surge
11416,888,73,36,38,4/27/2023 3:12,4/27/2023 3:24,4/27/2023 4:04,completed,25.3,40,38.33,1,38.33,wallet,3,Thursday,2023-04,2023,FALSE,12,1.515019763,No Surge
11417,888,114,32,37,10/17/2022 13:42,10/17/2022 13:47,10/17/2022 14:27,completed,24.64,40,37.6,1,37.6,cash,13,Monday,2022-10,2022,FALSE,5,1.525974026,No Surge
11418,888,115,30,27,5/29/2023 4:41,5/29/2023 4:53,5/29/2023 5:28,completed,17.4,35,28.64,1,28.64,wallet,4,Monday,2023-05,2023,FALSE,12,1.645977011,No Surge
11419,888,319,9,1,11/28/2022 8:06,11/28/2022 8:12,11/28/2022 8:24,completed,4.35,12,9.69,2.51,24.32,cash,8,Monday,2022-11,2022,FALSE,6,5.590804598,High Surge
11420,888,83,4,7,11/25/2023 0:15,11/25/2023 0:24,11/25/2023 0:33,completed,4.65,9,9.42,2.51,23.64,wallet,0,Saturday,2023-11,2023,TRUE,9,5.083870968,High Surge
11422,889,234,21,22,12/22/2022 17:20,12/22/2022 17:26,12/22/2022 17:55,completed,18.58,29,28.74,2.05,58.92,wallet,17,Thursday,2022-12,2022,FALSE,6,3.171151776,High Surge
11423,889,30,35,37,5/25/2022 19:36,5/25/2022 19:41,5/25/2022 20:35,completed,17.51,54,32.56,2.25,73.26,cash,19,Wednesday,2022-05,2022,FALSE,5,4.183894917,High Surge
11424,889,20,35,31,12/1/2023 10:05,12/1/2023 10:11,12/1/2023 10:57,completed,36.44,46,51.78,1,51.78,wallet,10,Friday,2023-12,2023,FALSE,6,1.420965971,No Surge
11429,890,173,4,6,1/8/2022 16:32,1/8/2022 16:41,1/8/2022 17:03,completed,8.11,22,15.82,1,15.82,card,16,Saturday,2022-01,2022,TRUE,9,1.950678175,No Surge
11430,890,345,4,7,3/27/2023 18:34,3/27/2023 18:38,3/27/2023 18:43,completed,4.14,5,8.05,2.7,21.74,card,18,Monday,2023-03,2023,FALSE,4,5.251207729,High Surge
11431,891,147,31,37,3/5/2022 15:09,3/5/2022 15:15,3/5/2022 15:55,completed,45.16,40,60.18,1,60.18,wallet,15,Saturday,2022-03,2022,TRUE,6,1.332595217,No Surge
11432,891,388,5,8,12/24/2023 22:18,12/24/2023 22:28,12/24/2023 22:47,completed,9.79,19,17.07,1,17.07,cash,22,Sunday,2023-12,2023,TRUE,10,1.743615935,No Surge
11433,891,327,10,4,10/4/2023 2:34,10/4/2023 2:45,10/4/2023 3:11,completed,14.04,26,23.14,1,23.14,wallet,2,Wednesday,2023-10,2023,FALSE,11,1.648148148,No Surge
11434,891,10,34,35,5/12/2023 23:53,5/12/2023 23:55,5/13/2023 0:03,completed,5.34,8,9.97,2.36,23.53,cash,23,Friday,2023-05,2023,FALSE,2,4.406367041,High Surge
11436,893,124,24,30,2/3/2023 23:37,2/3/2023 23:39,2/4/2023 0:06,completed,20.12,27,30.03,2.62,78.68,card,23,Friday,2023-02,2023,FALSE,2,3.910536779,High Surge
11437,894,126,15,16,11/30/2023 22:34,11/30/2023 22:39,11/30/2023 22:50,completed,6.48,11,11.83,1,11.83,cash,22,Thursday,2023-11,2023,FALSE,5,1.825617284,No Surge
11438,894,93,9,7,3/17/2023 20:17,3/17/2023 20:21,3/17/2023 20:32,completed,6.62,11,11.98,1,11.98,wallet,20,Friday,2023-03,2023,FALSE,4,1.809667674,No Surge
11439,894,359,30,25,8/9/2023 22:47,8/9/2023 22:59,8/9/2023 23:39,completed,36.12,40,50.23,1,50.23,cash,22,Wednesday,2023-08,2023,FALSE,12,1.390642303,No Surge
11440,895,35,32,38,12/24/2022 1:40,12/24/2022 1:45,12/24/2022 2:33,completed,27.38,48,42.22,1.91,80.64,card,1,Saturday,2022-12,2022,TRUE,5,2.945215486,High Surge
11441,895,74,35,34,1/2/2023 0:35,1/2/2023 0:42,1/2/2023 0:53,completed,4.45,11,9.6,1,9.6,cash,0,Monday,2023-01,2023,FALSE,7,2.157303371,No Surge
11443,895,100,29,24,9/13/2023 8:16,9/13/2023 8:23,9/13/2023 8:54,completed,23.63,31,34.69,2.87,99.56,card,8,Wednesday,2023-09,2023,FALSE,7,4.213288193,High Surge
11445,895,234,26,29,1/21/2022 14:49,1/21/2022 15:00,1/21/2022 16:02,completed,42.61,62,61.77,1,61.77,card,14,Friday,2022-01,2022,FALSE,11,1.449659704,No Surge
11446,895,154,23,28,11/24/2023 3:39,11/24/2023 3:51,11/24/2023 4:14,completed,8.82,23,16.8,1,16.8,wallet,3,Friday,2023-11,2023,FALSE,12,1.904761905,No Surge
11447,895,289,19,12,1/2/2022 8:33,1/2/2022 8:43,1/2/2022 8:49,completed,1.36,6,5.2,1,5.2,wallet,8,Sunday,2022-01,2022,TRUE,10,3.823529412,No Surge
11448,895,191,39,36,8/31/2022 1:36,8/31/2022 1:46,8/31/2022 2:05,completed,12.1,19,19.61,1,19.61,cash,1,Wednesday,2022-08,2022,FALSE,10,1.620661157,No Surge
11449,895,49,37,40,5/7/2022 22:25,5/7/2022 22:33,5/7/2022 23:16,completed,36.17,43,50.89,2.06,104.83,card,22,Saturday,2022-05,2022,TRUE,8,2.898258225,High Surge
11450,895,164,1,7,4/20/2024 17:05,4/20/2024 17:10,4/20/2024 17:18,completed,3.54,8,7.99,1,7.99,wallet,17,Saturday,2024-04,2024,TRUE,5,2.257062147,No Surge
11452,895,40,11,18,10/23/2022 14:55,10/23/2022 15:04,10/23/2022 15:37,completed,40.79,33,53.97,1,53.97,wallet,14,Sunday,2022-10,2022,TRUE,9,1.323118411,No Surge
11453,895,50,24,30,1/5/2024 0:42,1/5/2024 0:47,1/5/2024 1:10,completed,16.16,23,24.88,1.62,40.31,cash,0,Friday,2024-01,2024,FALSE,5,2.494430693,High Surge
11454,895,156,37,39,2/15/2024 14:07,2/15/2024 14:09,2/15/2024 14:49,completed,21.38,40,34.02,1.4,47.63,wallet,14,Thursday,2024-02,2024,FALSE,2,2.227782975,Low Surge
11455,895,11,5,3,5/12/2022 2:52,5/12/2022 3:02,5/12/2022 3:30,completed,16.74,28,26.51,1,26.51,card,2,Thursday,2022-05,2022,FALSE,10,1.583632019,No Surge
11456,895,4,38,40,5/26/2023 5:51,5/26/2023 5:53,5/26/2023 6:28,completed,23.78,35,35.66,1,35.66,card,5,Friday,2023-05,2023,FALSE,2,1.499579479,No Surge
11457,895,49,33,37,1/7/2022 11:18,1/7/2022 11:20,1/7/2022 12:17,completed,26.84,57,43.42,1,43.42,card,11,Friday,2022-01,2022,FALSE,2,1.617734724,No Surge
11458,895,294,35,37,1/21/2023 4:13,1/21/2023 4:21,1/21/2023 4:56,completed,23.15,35,34.97,1,34.97,wallet,4,Saturday,2023-01,2023,TRUE,8,1.510583153,No Surge
11459,895,292,21,29,3/8/2023 12:58,3/8/2023 13:03,3/8/2023 13:48,completed,20.06,45,33.57,1,33.57,wallet,12,Wednesday,2023-03,2023,FALSE,5,1.673479561,No Surge
11460,895,55,31,40,4/11/2023 10:27,4/11/2023 10:32,4/11/2023 11:30,completed,57.97,58,77.87,1,77.87,card,10,Tuesday,2023-04,2023,FALSE,5,1.343281007,No Surge
11461,895,40,15,20,6/15/2022 0:41,6/15/2022 0:45,6/15/2022 0:54,completed,4.62,9,9.38,1,9.38,cash,0,Wednesday,2022-06,2022,FALSE,4,2.03030303,No Surge
11462,895,114,40,37,10/3/2022 14:06,10/3/2022 14:13,10/3/2022 15:04,completed,40.64,51,57.4,1,57.4,cash,14,Monday,2022-10,2022,FALSE,7,1.412401575,No Surge
11463,895,186,33,38,4/30/2024 7:04,4/30/2024 7:16,4/30/2024 7:49,completed,13.32,33,23.75,2.77,65.79,card,7,Tuesday,2024-04,2024,FALSE,12,4.939189189,High Surge
11464,895,303,26,29,4/1/2024 7:34,4/1/2024 7:42,4/1/2024 9:56,completed,47.9,134,81.99,2.49,204.16,wallet,7,Monday,2024-04,2024,FALSE,8,4.262212944,High Surge
11465,895,232,18,16,6/13/2024 9:36,6/13/2024 9:44,6/13/2024 10:26,completed,15.67,42,28.14,1,28.14,card,9,Thursday,2024-06,2024,FALSE,8,1.79578813,No Surge
11467,895,141,12,14,1/1/2024 14:46,1/1/2024 14:56,1/1/2024 15:45,completed,22.31,49,36.84,1.21,44.58,cash,14,Monday,2024-01,2024,FALSE,10,1.998207082,Low Surge
11468,895,349,33,34,4/9/2024 18:45,4/9/2024 18:53,4/9/2024 18:59,completed,6.99,6,11.39,2.26,25.74,wallet,18,Tuesday,2024-04,2024,FALSE,8,3.682403433,High Surge
11469,895,349,32,31,9/17/2022 0:37,9/17/2022 0:39,9/17/2022 1:34,completed,29.47,55,45.92,2.01,92.3,wallet,0,Saturday,2022-09,2022,TRUE,2,3.131998643,High Surge
11470,895,334,16,14,3/24/2022 9:49,3/24/2022 10:01,3/24/2022 10:29,completed,20.77,28,30.95,1.35,41.78,cash,9,Thursday,2022-03,2022,FALSE,12,2.011555128,Low Surge
11473,895,42,22,26,6/11/2022 16:50,6/11/2022 17:02,6/11/2022 17:18,completed,11.93,16,18.82,1,18.82,wallet,16,Saturday,2022-06,2022,TRUE,12,1.577535624,No Surge
11474,895,268,21,30,1/20/2024 8:22,1/20/2024 8:26,1/20/2024 9:07,completed,40.28,41,55.01,1,55.01,card,8,Saturday,2024-01,2024,TRUE,4,1.365690169,No Surge
