trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method
10266,822,38,17,12,"2022-03-04 05:23:44","2022-03-04 05:31:44","2022-03-04 05:40:44",completed,1.76,9,6.24,1,6.24,cash
10267,822,371,2,3,"2024-05-03 20:22:08","2024-05-03 20:33:08","2024-05-03 21:24:08",completed,20.72,51,35.49,1,35.49,wallet
10268,822,279,1,3,"2022-10-13 19:04:51","2022-10-13 19:12:51","2022-10-13 20:16:51",completed,18.74,64,35.91,2.4,86.18,card
10269,822,43,7,3,"2023-03-05 00:04:01","2023-03-05 00:09:01","2023-03-05 01:00:01",completed,19.76,51,34.44,1,34.44,cash
10270,822,16,15,17,"2022-11-24 12:25:25","2022-11-24 12:30:25","2022-11-24 12:42:25",completed,5.4,12,10.84,1,10.84,wallet
10271,822,193,5,4,"2023-10-24 04:38:56","2023-10-24 04:40:56",NULL,cancelled,19.75,54,35.03,1,35.03,cash
10272,822,307,2,3,"2023-05-13 20:33:52","2023-05-13 20:45:52","2023-05-13 21:34:52",completed,20.63,49,34.99,1,34.99,wallet
10273,822,66,34,37,"2023-09-27 23:44:47","2023-09-27 23:54:47","2023-09-28 00:29:47",completed,16.95,35,28.14,1,28.14,wallet
10274,822,169,38,39,"2023-04-05 03:55:11","2023-04-05 04:00:11",NULL,cancelled,20.87,25,30.46,1,30.46,cash
10275,822,220,8,1,"2023-07-11 01:46:54","2023-07-11 01:56:54","2023-07-11 01:59:54",completed,0.97,3,4.17,1,4.17,wallet
10276,822,162,38,34,"2024-01-09 02:57:40","2024-01-09 03:00:40","2024-01-09 03:22:40",completed,18.9,22,27.69,1,27.69,card
10277,822,377,20,17,"2022-07-16 00:16:03","2022-07-16 00:27:03",NULL,cancelled,6.66,8,11.43,2.32,26.52,wallet
10278,822,320,39,34,"2023-06-20 23:49:57","2023-06-20 23:52:57","2023-06-21 00:10:57",completed,6.68,18,13.45,1,13.45,card
10279,822,198,29,23,"2023-11-13 03:04:22","2023-11-13 03:16:22","2023-11-13 04:06:22",completed,35.12,50,51.13,1,51.13,wallet
10280,822,55,40,39,"2022-12-12 02:14:12","2022-12-12 02:23:12","2022-12-12 03:00:12",completed,24.2,37,36.52,1,36.52,card
10281,822,143,3,6,"2023-02-22 02:33:01","2023-02-22 02:39:01","2023-02-22 03:40:01",completed,17.04,61,33.44,1,33.44,cash
10282,822,195,11,18,"2023-04-17 21:12:03","2023-04-17 21:24:03",NULL,in_progress,40.96,57,58.96,1,58.96,cash
10283,822,337,38,40,"2023-01-19 19:18:29","2023-01-19 19:22:29","2023-01-19 19:51:29",completed,18.66,29,28.83,2.52,72.65,card
10284,822,63,26,27,"2023-05-04 04:58:12","2023-05-04 05:09:12","2023-05-04 05:43:12",completed,21.2,34,32.62,1,32.62,wallet
10285,822,146,22,30,"2022-07-30 00:53:58","2022-07-30 00:59:58",NULL,cancelled,26.8,57,43.38,2.13,92.4,card
10286,822,50,29,26,"2023-04-03 06:23:05","2023-04-03 06:26:05","2023-04-03 07:40:05",completed,46.07,74,67.98,1,67.98,cash
10287,822,24,37,33,"2022-04-04 10:21:40","2022-04-04 10:33:40","2022-04-04 11:27:40",completed,22.19,54,37.71,1,37.71,cash
10288,822,378,38,39,"2022-02-07 15:50:08","2022-02-07 15:55:08","2022-02-07 16:17:08",completed,17.51,22,26.16,1,26.16,card
10289,822,166,1,5,"2023-04-12 12:25:35","2023-04-12 12:27:35",NULL,cancelled,9.68,14,15.95,1,15.95,card
10290,822,236,12,16,"2022-03-30 00:55:46","2022-03-30 00:59:46","2022-03-30 01:02:46",completed,1.88,3,5.17,1,5.17,cash
10291,822,73,32,35,"2023-12-15 08:46:04","2023-12-15 08:51:04","2023-12-15 09:04:04",completed,3.88,13,9.37,2.42,22.68,cash
10292,822,15,6,5,"2023-12-29 13:33:54","2023-12-29 13:38:54","2023-12-29 13:51:54",completed,10.47,13,16.62,1.25,20.78,card
10293,822,310,25,23,"2023-08-16 17:33:50","2023-08-16 17:45:50","2023-08-16 17:51:50",completed,4.69,6,8.86,2.38,21.09,wallet
10294,822,2,25,27,"2022-06-05 01:46:36","2022-06-05 01:50:36","2022-06-05 02:27:36",completed,23.73,37,36,1,36,card
10295,822,269,17,20,"2023-04-25 18:06:42","2023-04-25 18:12:42","2023-04-25 18:28:42",completed,7.28,16,13.71,2.94,40.31,cash
10296,822,100,28,30,"2023-09-20 18:01:19","2023-09-20 18:08:19","2023-09-20 18:51:19",completed,28.89,43,42.88,2.59,111.06,cash
10297,822,129,36,37,"2023-07-30 09:39:03","2023-07-30 09:43:03","2023-07-30 10:08:03",completed,27.11,25,37.32,1,37.32,wallet
10298,822,112,17,19,"2024-03-21 03:24:51","2024-03-21 03:34:51","2024-03-21 03:37:51",completed,1.89,3,5.18,1,5.18,wallet
10299,822,396,21,29,"2022-01-08 10:04:27","2022-01-08 10:14:27","2022-01-08 11:13:27",completed,19.8,59,36.08,1,36.08,wallet
10300,822,117,9,8,"2023-09-11 14:12:33","2023-09-11 14:24:33","2023-09-11 14:37:33",completed,5.39,13,11.03,1,11.03,card
10301,822,284,20,19,"2022-10-24 03:38:07","2022-10-24 03:47:07","2022-10-24 04:12:07",completed,9.07,25,17.48,1,17.48,cash
10302,822,185,19,15,"2023-06-20 22:23:01","2023-06-20 22:35:01","2023-06-20 22:38:01",completed,3.75,3,7.22,1,7.22,cash
10303,822,301,38,37,"2024-06-08 09:06:17","2024-06-08 09:09:17","2024-06-08 09:40:17",completed,41.7,31,54.57,1,54.57,wallet
10304,822,272,3,4,"2023-06-06 16:43:43","2023-06-06 16:45:43","2023-06-06 17:25:43",completed,15.78,40,27.86,1,27.86,card
10305,822,276,17,19,"2023-09-29 20:08:03","2023-09-29 20:12:03","2023-09-29 20:15:03",completed,1.63,3,4.89,1,4.89,card
10306,822,252,2,4,"2023-03-12 01:28:08","2023-03-12 01:40:08",NULL,cancelled,27.86,49,42.95,1,42.95,wallet
10307,822,330,8,3,"2023-08-14 17:30:40","2023-08-14 17:39:40","2023-08-14 18:44:40",completed,15.3,65,32.33,2.71,87.61,cash
10308,822,151,1,2,"2022-02-06 07:34:05","2022-02-06 07:41:05",NULL,cancelled,24.76,30,35.74,1,35.74,wallet
10309,822,265,11,14,"2024-06-16 08:12:04","2024-06-16 08:18:04","2024-06-16 08:45:04",completed,28.37,27,39.11,1,39.11,wallet
10310,822,238,1,2,"2022-08-02 08:11:47","2022-08-02 08:18:47","2022-08-02 08:57:47",completed,24.46,39,37.21,2.26,84.09,card
10311,822,318,36,31,"2023-12-30 05:50:01","2023-12-30 05:59:01","2023-12-30 06:36:01",completed,31.65,37,44.71,1,44.71,wallet
10312,822,188,40,35,"2022-12-24 12:56:54","2022-12-24 13:05:54",NULL,cancelled,29.1,61,46.71,1,46.71,cash
10313,822,327,8,3,"2024-01-20 02:31:42","2024-01-20 02:37:42","2024-01-20 03:20:42",completed,18.83,43,31.81,1,31.81,card
10314,822,344,35,40,"2023-11-07 03:07:55","2023-11-07 03:15:55","2023-11-07 04:19:55",completed,23.65,64,41.31,1,41.31,cash
10315,822,190,25,24,"2022-06-10 11:38:31","2022-06-10 11:40:31","2022-06-10 12:30:31",completed,17.52,50,31.77,1,31.77,cash
10316,822,292,21,30,"2022-09-15 11:05:58","2022-09-15 11:16:58","2022-09-15 11:53:58",completed,37.75,37,51.43,1,51.43,card
10317,822,87,24,23,"2023-01-24 09:43:00","2023-01-24 09:53:00","2023-01-24 10:24:00",completed,25.29,31,36.52,1,36.52,cash
10318,822,17,28,25,"2022-03-14 01:25:10","2022-03-14 01:34:10","2022-03-14 01:52:10",completed,9.95,18,17.05,1,17.05,cash
10319,822,362,17,13,"2023-06-08 03:16:40","2023-06-08 03:18:40","2023-06-08 03:23:40",completed,5.34,5,9.37,1,9.37,card
10320,822,298,7,4,"2023-12-24 03:00:21","2023-12-24 03:07:21","2023-12-24 03:19:21",completed,3.59,12,8.85,1,8.85,wallet
10321,822,288,36,35,"2022-07-23 03:25:59","2022-07-23 03:27:59",NULL,cancelled,6.07,13,11.78,1.39,16.37,card
10322,822,231,16,18,"2022-06-14 02:27:09","2022-06-14 02:31:09","2022-06-14 02:50:09",completed,8.93,19,16.12,1,16.12,cash
10323,822,207,4,2,"2024-06-16 22:30:16","2024-06-16 22:32:16","2024-06-16 23:36:16",completed,23.55,64,41.2,1,41.2,card
10324,822,214,26,25,"2022-11-05 21:47:59","2022-11-05 21:50:59","2022-11-05 22:21:59",completed,30.99,31,42.79,1,42.79,cash
10325,822,163,39,37,"2022-08-27 21:11:32","2022-08-27 21:14:32","2022-08-27 21:53:32",completed,22.13,39,34.64,1,34.64,card
10326,822,129,33,40,"2022-01-06 15:59:15","2022-01-06 16:07:15","2022-01-06 17:03:15",completed,26.16,56,42.48,1,42.48,card
10327,822,172,32,35,"2022-12-21 12:28:39","2022-12-21 12:39:39","2022-12-21 12:45:39",completed,3.54,6,7.59,1,7.59,wallet
10328,822,147,32,37,"2022-01-18 12:39:02","2022-01-18 12:49:02",NULL,cancelled,22.98,34,34.58,1.21,41.84,card
10329,822,308,28,30,"2023-04-08 21:10:46","2023-04-08 21:14:46","2023-04-08 22:07:46",completed,42.92,53,60.31,1,60.31,wallet
10330,822,201,6,7,"2022-04-11 05:16:12","2022-04-11 05:22:12","2022-04-11 05:31:12",completed,3.35,9,7.99,1,7.99,wallet
10331,822,294,34,39,"2023-05-19 00:34:18","2023-05-19 00:45:18","2023-05-19 00:53:18",completed,6.66,8,11.43,2.51,28.69,cash
10332,822,393,11,20,"2023-09-23 18:08:09","2023-09-23 18:10:09","2023-09-23 18:45:09",completed,22.39,35,34.13,1,34.13,wallet
10333,822,389,32,38,"2023-10-24 10:56:40","2023-10-24 11:03:40","2023-10-24 11:42:40",completed,32.01,39,45.51,1,45.51,card
10334,822,91,13,12,"2022-01-17 04:24:57","2022-01-17 04:32:57",NULL,cancelled,6.81,13,12.59,1,12.59,wallet
10335,822,1,22,28,"2022-06-29 00:19:52","2022-06-29 00:26:52","2022-06-29 00:51:52",completed,9.53,25,17.98,1,17.98,wallet
10336,822,314,12,11,"2023-08-29 12:27:01","2023-08-29 12:29:01","2023-08-29 13:13:01",completed,35.02,44,49.82,1,49.82,cash
10337,822,190,22,28,"2022-04-19 01:15:06","2022-04-19 01:26:06","2022-04-19 01:44:06",completed,10.83,18,18.01,1.47,26.47,wallet
10338,822,278,33,34,"2023-04-17 00:15:34","2023-04-17 00:19:34","2023-04-17 00:29:34",completed,8,10,13.3,1,13.3,cash
10339,823,223,4,9,"2023-12-10 17:38:18","2023-12-10 17:46:18",NULL,cancelled,14.92,26,24.11,1,24.11,card
10340,823,128,39,40,"2024-06-13 01:13:14","2024-06-13 01:17:14","2024-06-13 01:57:14",completed,31.4,40,45.04,1.37,61.7,card
10341,823,181,7,2,"2023-04-09 03:19:50","2023-04-09 03:23:50","2023-04-09 04:18:50",completed,23.01,55,38.81,1,38.81,wallet
10342,823,282,14,12,"2022-02-23 09:21:39","2022-02-23 09:23:39","2022-02-23 10:18:39",completed,24.52,55,40.47,1,40.47,cash
10343,823,364,36,31,"2022-10-01 18:28:35","2022-10-01 18:38:35",NULL,cancelled,28.12,29,39.23,1,39.23,cash
10344,823,40,13,18,"2023-03-19 22:11:21","2023-03-19 22:23:21",NULL,cancelled,17.04,30,27.24,1,27.24,card
10345,823,219,18,17,"2024-02-15 01:56:55","2024-02-15 02:04:55","2024-02-15 02:17:55",completed,11.15,13,17.37,1,17.37,cash
10346,823,200,40,33,"2022-02-16 03:59:10","2022-02-16 04:07:10","2022-02-16 04:51:10",completed,30.59,44,44.95,1,44.95,wallet
10347,823,343,8,6,"2022-12-24 01:13:43","2022-12-24 01:25:43","2022-12-24 01:28:43",completed,0.53,3,3.68,2.98,10.97,cash
10348,823,165,6,3,"2022-05-10 18:13:52","2022-05-10 18:20:52","2022-05-10 18:48:52",completed,15.8,28,25.48,2.82,71.85,wallet
10349,823,95,37,38,"2024-04-11 20:55:38","2024-04-11 21:05:38","2024-04-11 22:00:38",completed,34.3,55,51.23,1,51.23,card
10350,823,321,7,6,"2022-12-18 12:52:31","2022-12-18 12:56:31","2022-12-18 12:59:31",completed,3.13,3,6.54,1,6.54,cash
10351,823,168,7,1,"2022-01-20 01:42:05","2022-01-20 01:52:05","2022-01-20 02:00:05",completed,3.32,8,7.75,1,7.75,card
10352,823,375,13,18,"2023-02-05 23:34:19","2023-02-05 23:39:19","2023-02-06 00:06:19",completed,16.93,27,26.52,1,26.52,wallet
10353,823,344,38,32,"2023-05-14 10:41:54","2023-05-14 10:44:54",NULL,cancelled,28.4,37,41.14,1,41.14,card
10354,823,150,10,8,"2022-05-09 05:24:36","2022-05-09 05:33:36","2022-05-09 05:54:36",completed,12.17,21,20.09,1.28,25.72,card
10355,823,20,40,39,"2022-09-30 18:32:41","2022-09-30 18:36:41","2022-09-30 19:26:41",completed,26.79,50,41.97,2.39,100.31,card
10356,823,240,40,31,"2023-03-19 10:02:40","2023-03-19 10:04:40","2023-03-19 10:42:40",completed,58.35,38,74.28,1,74.28,wallet
10357,824,293,38,33,"2022-03-24 14:46:36","2022-03-24 14:55:36","2022-03-24 15:43:36",completed,16.56,48,30.32,1,30.32,card
10358,824,307,3,8,"2023-07-21 13:30:36","2023-07-21 13:35:36","2023-07-21 14:33:36",completed,17.54,58,33.39,1,33.39,card
10359,824,112,19,17,"2024-05-03 22:11:19","2024-05-03 22:19:19","2024-05-03 22:22:19",completed,2.39,3,5.73,2.95,16.9,wallet
10360,824,32,14,11,"2023-06-24 01:22:02","2023-06-24 01:34:02","2023-06-24 02:12:02",completed,30.2,38,43.32,2.57,111.33,card
10361,824,159,7,10,"2024-01-08 10:21:19","2024-01-08 10:31:19","2024-01-08 11:22:19",completed,17.64,51,32.1,1,32.1,cash
10362,824,180,15,12,"2022-08-04 15:04:16","2022-08-04 15:12:16",NULL,cancelled,4.83,9,9.61,1,9.61,wallet
10363,824,126,11,17,"2023-01-14 01:10:32","2023-01-14 01:12:32","2023-01-14 02:08:32",completed,31.1,56,47.91,2.01,96.3,wallet
10364,824,52,28,21,"2024-05-14 07:24:03","2024-05-14 07:34:03",NULL,cancelled,19.36,60,35.8,2.1,75.18,cash
10365,824,179,37,33,"2024-05-04 21:51:50","2024-05-04 22:03:50","2024-05-04 22:37:50",completed,30.88,34,43.27,1,43.27,card
10366,824,150,10,9,"2023-09-19 19:05:21","2023-09-19 19:17:21",NULL,cancelled,11.83,15,18.51,2.4,44.42,cash
10367,824,89,12,18,"2024-06-22 12:02:40","2024-06-22 12:14:40","2024-06-22 12:42:40",completed,13.7,28,23.17,1,23.17,cash
10368,824,290,37,40,"2022-01-24 22:42:08","2022-01-24 22:47:08","2022-01-24 23:18:08",completed,39,31,51.6,1,51.6,card
10369,824,15,4,5,"2023-10-25 15:17:47","2023-10-25 15:26:47","2023-10-25 15:55:47",completed,19.88,29,30.17,1,30.17,cash
10370,824,319,2,6,"2023-08-12 14:47:56","2023-08-12 14:54:56","2023-08-12 15:31:56",completed,27.54,37,40.19,1,40.19,cash
10371,824,179,34,36,"2022-07-27 11:02:28","2022-07-27 11:06:28","2022-07-27 11:39:28",completed,10.81,33,20.99,1,20.99,wallet
10372,824,172,39,38,"2022-10-07 04:01:28","2022-10-07 04:13:28","2022-10-07 04:45:28",completed,17.23,32,27.85,1,27.85,cash
10373,824,348,8,6,"2023-11-24 18:53:14","2023-11-24 18:57:14","2023-11-24 19:00:14",completed,0.76,3,3.94,2.45,9.65,cash
10374,824,284,20,13,"2022-04-28 02:40:34","2022-04-28 02:49:34","2022-04-28 02:56:34",completed,3.37,7,7.61,1,7.61,cash
10375,824,10,35,34,"2023-09-19 16:34:42","2023-09-19 16:38:42","2023-09-19 16:48:42",completed,4.93,10,9.92,1.32,13.09,cash
10376,824,95,39,31,"2023-08-05 14:17:23","2023-08-05 14:22:23","2023-08-05 15:10:23",completed,37.4,48,53.24,1,53.24,card
10377,824,374,3,6,"2022-04-27 18:39:51","2022-04-27 18:46:51","2022-04-27 19:30:51",completed,23.44,44,37.08,2.77,102.71,wallet
10378,824,322,11,12,"2022-09-21 18:19:06","2022-09-21 18:22:06","2022-09-21 19:10:06",completed,29.97,48,45.07,2.95,132.96,card
10379,824,145,28,29,"2023-11-24 15:45:09","2023-11-24 15:50:09","2023-11-24 17:36:09",completed,39.17,106,66.79,1,66.79,cash
10380,824,369,9,8,"2024-02-22 01:32:46","2024-02-22 01:36:46","2024-02-22 01:39:46",completed,3.51,3,6.96,1,6.96,cash
10381,824,359,23,30,"2023-03-17 21:06:11","2023-03-17 21:09:11","2023-03-17 22:26:11",completed,48.78,77,71.56,1,71.56,card
10382,824,61,36,37,"2022-11-16 19:41:23","2022-11-16 19:45:23","2022-11-16 20:22:23",completed,25.01,37,37.41,2.12,79.31,cash
10383,824,240,32,36,"2024-04-20 20:24:46","2024-04-20 20:31:46","2024-04-20 20:39:46",completed,6.97,8,11.77,1,11.77,wallet
10384,824,186,40,35,"2022-06-03 12:18:49","2022-06-03 12:30:49","2022-06-03 12:55:49",completed,24.22,25,34.14,1.36,46.43,card
10385,824,127,40,38,"2023-05-25 07:25:18","2023-05-25 07:27:18","2023-05-25 07:40:18",completed,13.57,13,20.03,1.76,35.25,card
10386,824,334,13,11,"2023-02-10 10:58:17","2023-02-10 11:09:17","2023-02-10 12:12:17",completed,28.23,63,46.15,1,46.15,wallet
10387,824,389,31,36,"2022-03-11 05:15:28","2022-03-11 05:24:28","2022-03-11 05:52:28",completed,29.52,28,40.57,1,40.57,card
10388,824,68,6,3,"2023-04-07 13:13:40","2023-04-07 13:18:40","2023-04-07 14:18:40",completed,17.07,60,33.28,1,33.28,card
10389,824,195,15,12,"2024-05-15 16:16:39","2024-05-15 16:24:39","2024-05-15 16:32:39",completed,4.85,8,9.43,1,9.43,wallet
10390,824,113,40,32,"2023-08-03 20:22:43","2023-08-03 20:24:43","2023-08-03 21:06:43",completed,26.68,42,40.25,1,40.25,card
10391,824,137,37,31,"2022-04-16 07:20:38","2022-04-16 07:32:38","2022-04-16 08:11:38",completed,42.23,39,56.75,1,56.75,cash
10392,824,100,26,27,"2022-07-10 09:29:06","2022-07-10 09:39:06","2022-07-10 09:57:06",completed,12.63,18,19.99,1,19.99,card
10393,824,18,23,21,"2023-09-28 04:17:43","2023-09-28 04:26:43","2023-09-28 05:20:43",completed,15.12,54,29.93,1,29.93,card
10394,824,282,14,11,"2022-10-20 04:12:19","2022-10-20 04:23:19","2022-10-20 05:15:19",completed,27.37,52,43.01,1,43.01,card
10395,824,306,36,40,"2023-07-05 15:02:55","2023-07-05 15:09:55",NULL,cancelled,36.41,84,59.35,1,59.35,card
10396,824,255,5,1,"2023-12-10 19:55:24","2023-12-10 20:07:24","2023-12-10 20:31:24",completed,9.72,24,17.99,1,17.99,wallet
10397,824,63,21,22,"2023-05-11 18:16:50","2023-05-11 18:23:50","2023-05-11 19:04:50",completed,26.24,41,39.56,2.1,83.08,cash
10398,824,131,39,35,"2023-05-31 07:02:41","2023-05-31 07:13:41",NULL,in_progress,8.16,21,15.68,2.82,44.22,wallet
10399,824,254,11,19,"2023-08-24 19:32:46","2023-08-24 19:38:46",NULL,cancelled,30.49,46,45.24,2.85,128.93,wallet
10400,824,99,38,32,"2022-12-06 08:59:00","2022-12-06 09:01:00","2022-12-06 09:29:00",completed,23.41,28,33.85,2.52,85.3,card
10401,824,274,37,35,"2022-12-11 21:00:32","2022-12-11 21:08:32","2022-12-11 22:09:32",completed,16.38,61,32.72,1,32.72,card
10402,824,262,3,4,"2023-02-04 07:02:16","2023-02-04 07:04:16","2023-02-04 07:43:16",completed,17.45,39,29.5,1,29.5,cash
10403,824,135,17,12,"2022-08-08 06:11:57","2022-08-08 06:18:57","2022-08-08 06:23:57",completed,1.88,5,5.57,1,5.57,card
10404,824,398,2,8,"2022-01-13 18:38:02","2022-01-13 18:48:02","2022-01-13 19:36:02",completed,24.85,48,39.44,1.9,74.94,card
10405,824,13,33,32,"2023-05-12 22:27:21","2023-05-12 22:35:21",NULL,cancelled,10.73,22,18.7,2.04,38.15,card
10406,824,39,10,2,"2023-08-04 23:17:25","2023-08-04 23:28:25","2023-08-05 00:21:25",completed,20.39,53,35.53,2.98,105.88,cash
10407,824,258,11,20,"2022-02-21 04:55:30","2022-02-21 05:01:30","2022-02-21 05:49:30",completed,20.24,48,34.36,1,34.36,cash
10408,824,387,32,36,"2024-04-30 00:04:08","2024-04-30 00:15:08","2024-04-30 00:21:08",completed,6.83,6,11.21,1,11.21,cash
10409,824,55,37,39,"2022-02-02 07:06:21","2022-02-02 07:12:21",NULL,cancelled,25.44,26,35.68,2.82,100.62,cash
10410,824,146,23,22,"2023-09-06 14:34:09","2023-09-06 14:36:09",NULL,cancelled,18.13,55,33.44,1,33.44,card
10411,825,3,4,6,"2022-10-01 17:01:37","2022-10-01 17:13:37","2022-10-01 17:24:37",completed,5.9,11,11.19,1,11.19,card
10412,825,206,21,27,"2023-12-30 09:24:03","2023-12-30 09:28:03","2023-12-30 10:16:03",completed,28.54,48,43.49,1,43.49,cash
10413,825,73,39,38,"2022-05-05 00:56:57","2022-05-05 01:05:57","2022-05-05 01:22:57",completed,12.63,17,19.79,1,19.79,wallet
10414,825,370,14,20,"2023-04-15 00:16:49","2023-04-15 00:22:49",NULL,cancelled,20.56,46,34.32,2.21,75.85,cash
10415,825,183,8,3,"2022-11-08 10:54:02","2022-11-08 11:05:02","2022-11-08 12:07:02",completed,23.12,62,40.33,1,40.33,wallet
10416,825,178,32,37,"2023-12-28 06:29:39","2023-12-28 06:40:39","2023-12-28 07:11:39",completed,23.84,31,34.92,1,34.92,wallet
10417,825,370,13,17,"2023-09-25 14:19:14","2023-09-25 14:28:14","2023-09-25 14:36:14",completed,4.42,8,8.96,1,8.96,wallet
10418,825,152,20,11,"2022-10-09 15:32:12","2022-10-09 15:37:12","2022-10-09 16:40:12",completed,21.52,63,38.77,1,38.77,wallet
10419,825,214,22,25,"2022-11-16 00:33:55","2022-11-16 00:38:55","2022-11-16 00:57:55",completed,18.72,19,26.89,1,26.89,card
10420,825,10,32,34,"2023-08-08 12:47:10","2023-08-08 12:50:10","2023-08-08 13:05:10",completed,7.94,15,14.23,1,14.23,card
10421,825,188,31,34,"2024-02-06 19:54:14","2024-02-06 20:01:14","2024-02-06 20:36:14",completed,35.3,35,48.33,2.67,129.04,card
10422,825,224,24,28,"2024-05-06 18:29:31","2024-05-06 18:33:31","2024-05-06 19:17:31",completed,24.41,44,38.15,2.29,87.36,cash
10423,825,7,37,35,"2024-02-23 05:39:06","2024-02-23 05:51:06","2024-02-23 06:50:06",completed,23.22,59,39.84,1,39.84,card
10424,825,180,17,13,"2023-06-15 22:16:06","2023-06-15 22:27:06",NULL,cancelled,5.42,10,10.46,1,10.46,cash
10425,825,348,2,5,"2024-04-09 00:48:45","2024-04-09 00:53:45","2024-04-09 01:32:45",completed,24.33,39,37.06,1,37.06,wallet
10426,825,238,6,4,"2022-05-22 15:03:56","2022-05-22 15:09:56","2022-05-22 15:26:56",completed,7.91,17,14.6,1,14.6,card
10427,825,227,5,7,"2022-01-17 10:01:43","2022-01-17 10:08:43","2022-01-17 10:33:43",completed,13.5,25,22.35,1,22.35,wallet
10428,825,252,8,5,"2024-02-01 10:02:29","2024-02-01 10:13:29","2024-02-01 10:26:29",completed,7.08,13,12.89,1,12.89,card
10429,825,98,26,30,"2023-01-20 20:58:27","2023-01-20 21:01:27","2023-01-20 21:41:27",completed,15.38,40,27.42,1,27.42,cash
10430,825,54,22,27,"2023-10-14 11:14:09","2023-10-14 11:17:09",NULL,cancelled,11.23,28,20.45,1,20.45,cash
10431,826,288,32,39,"2024-03-03 02:48:26","2024-03-03 02:51:26","2024-03-03 03:01:26",completed,9.15,10,14.57,1,14.57,cash
10432,827,128,32,35,"2022-01-22 21:48:11","2022-01-22 21:59:11","2022-01-22 22:06:11",completed,3.86,7,8.15,1,8.15,cash
10433,827,320,31,34,"2022-09-03 22:43:38","2022-09-03 22:55:38","2022-09-03 23:58:38",completed,36.83,63,55.61,1.52,84.53,wallet
10434,827,218,16,12,"2022-11-20 13:06:54","2022-11-20 13:08:54","2022-11-20 13:13:54",completed,1.75,5,5.43,1,5.43,card
10435,827,3,8,6,"2022-01-09 15:58:06","2022-01-09 16:03:06","2022-01-09 16:06:06",completed,0.74,3,3.91,1,3.91,cash
10436,827,6,36,34,"2023-11-12 01:34:54","2023-11-12 01:41:54",NULL,cancelled,12.26,25,20.99,1,20.99,wallet
10437,828,180,14,12,"2022-10-20 12:21:30","2022-10-20 12:30:30","2022-10-20 13:17:30",completed,16.91,47,30.5,1,30.5,cash
10438,829,80,9,2,"2024-05-06 17:55:23","2024-05-06 18:02:23","2024-05-06 18:51:23",completed,29.63,49,44.89,1.62,72.72,wallet
10439,829,214,26,24,"2022-04-09 04:23:26","2022-04-09 04:33:26","2022-04-09 05:06:26",completed,24.65,33,36.22,1,36.22,wallet
10440,829,266,25,29,"2022-08-10 15:58:30","2022-08-10 16:09:30","2022-08-10 17:07:30",completed,25.02,58,41.62,1,41.62,wallet
10441,829,251,26,28,"2023-05-20 04:30:40","2023-05-20 04:42:40","2023-05-20 05:03:40",completed,15.51,21,23.76,1,23.76,card
10442,829,387,40,31,"2022-04-12 22:22:17","2022-04-12 22:25:17","2022-04-12 23:27:17",completed,57.97,62,78.67,1,78.67,card
10443,829,165,10,9,"2022-01-18 02:03:28","2022-01-18 02:11:28","2022-01-18 02:29:28",completed,10.73,18,17.9,1,17.9,card
10444,829,289,13,19,"2023-05-14 01:07:34","2023-05-14 01:12:34","2023-05-14 01:16:34",completed,3.4,4,7.04,1,7.04,cash
10445,829,378,40,32,"2022-09-18 10:09:35","2022-09-18 10:21:35","2022-09-18 11:12:35",completed,28.99,51,44.59,1,44.59,cash
10446,829,255,5,6,"2023-07-10 02:33:31","2023-07-10 02:41:31","2023-07-10 03:02:31",completed,9.16,21,16.78,1,16.78,wallet
